Debtor,Tuition fees up to date,1st_sem_enrolled,1st_sem_evaluations,1st_sem_approved,1st_sem_grade,1st_sem_without_evaluations,1st_sem_failed,1st_sem_pass_rate,2nd_sem_enrolled,2nd_sem_evaluations,2nd_sem_approved,2nd_sem_grade,2nd_sem_without_evaluations,2nd_sem_failed,2nd_sem_pass_rate,total_failed,avg_grade,Target,WarningScore,WarningLevel
0,0,5,8,2,5.75,0,3,0.25,5,7,2,5.25,0,3,0.2857,6,5.5,Dropout,0.5051439999999999,HIGH
0,1,5,6,5,7.1,0,0,0.8333,5,7,5,5.9,0,0,0.7143,0,6.5,Graduate,0.143992,LOW
0,1,6,8,5,5.833333333333333,0,1,0.625,6,7,5,6.1,0,1,0.7143,2,5.9667,Graduate,0.20965519999999999,MEDIUM
0,1,7,8,7,6.5875,0,0,0.875,8,8,8,7.4375,0,0,1.0,0,7.0125,Graduate,0.0817,LOW
0,1,8,8,7,6.657142857142858,0,1,0.875,8,8,7,6.657142857142858,0,1,0.875,2,6.6571,Graduate,0.16022959999999997,LOW
0,1,5,13,3,5.3,0,2,0.2308,5,12,3,5.25,0,2,0.25,4,5.275,Graduate,0.35493600000000003,MEDIUM
0,1,6,11,4,6.0,0,2,0.3636,6,8,4,5.375,0,2,0.5,4,5.6875,Enrolled,0.314412,MEDIUM
0,1,6,7,6,6.714285714285714,0,0,0.8571,6,7,6,7.071428571428571,0,0,0.8571,0,6.8929,Graduate,0.09743440000000002,LOW
0,1,5,7,4,6.625,0,1,0.5714,5,8,5,7.785714285714286,0,0,0.625,1,7.2054,Graduate,0.1613584,LOW
0,1,6,6,2,6.5,0,4,0.3333,6,6,0,0.0,0,6,0.0,10,3.25,Dropout,0.661996,HIGH
0,1,6,6,6,7.166666666666667,0,0,1.0,6,7,6,7.0,0,0,0.8571,0,7.0833,Enrolled,0.11001280000000001,LOW
0,1,6,0,0,0.0,0,6,0.0,6,0,0,0.0,0,6,0.0,12,0.0,Dropout,0.7,HIGH
0,1,6,6,6,7.0,0,0,1.0,6,6,6,6.583333333333333,0,0,1.0,0,6.7917,Graduate,0.07699920000000002,LOW
0,1,2,2,2,6.0,0,0,1.0,6,11,6,6.416666666666667,0,0,0.5455,0,6.2083,Graduate,0.2182608,MEDIUM
0,1,6,9,5,6.166666666666667,0,1,0.5556,6,10,5,5.3,0,1,0.5,2,5.7333,Enrolled,0.2490728,MEDIUM
0,1,6,8,5,5.9,0,1,0.625,6,7,5,5.2,1,1,0.7143,2,5.55,Graduate,0.21965600000000002,MEDIUM
0,1,8,8,7,6.395714285714286,1,1,0.875,8,8,7,6.395714285714286,1,1,0.875,2,6.3957,Graduate,0.16650320000000002,LOW
0,1,8,8,8,5.8125,0,0,1.0,7,12,5,5.6,0,2,0.4167,2,5.7062,Graduate,0.3263752,MEDIUM
0,1,7,11,6,5.997222222222222,0,1,0.5455,8,11,7,6.215714285714285,0,1,0.6364,2,6.1065,Graduate,0.21889200000000003,MEDIUM
0,1,6,9,5,5.8,0,1,0.5556,6,12,5,6.1,0,1,0.4167,2,5.95,Graduate,0.267196,MEDIUM
0,1,5,5,0,0.0,0,5,0.0,5,6,0,0.0,0,5,0.0,10,0.0,Dropout,0.7,HIGH
0,1,6,8,6,6.583333333333333,0,0,0.75,6,7,6,6.583333333333333,0,0,0.8571,0,6.5833,Dropout,0.11343279999999999,LOW
0,1,8,8,7,7.05,0,1,0.875,8,8,7,7.05,0,1,0.875,2,7.05,Graduate,0.15080000000000002,LOW
0,1,7,8,6,6.198333333333334,0,1,0.75,8,9,7,6.47142857142857,0,1,0.7778,2,6.3349,Graduate,0.1857384,MEDIUM
0,1,7,7,7,7.507142857142857,0,0,1.0,8,8,8,8.04375,0,0,1.0,0,7.7754,Graduate,0.0533904,LOW
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate,1.0,HIGH
0,1,7,8,7,7.025,0,0,0.875,8,8,8,7.55,0,0,1.0,0,7.2875,Graduate,0.0751,LOW
0,1,7,8,7,7.425,0,0,0.875,8,8,8,7.6,0,0,1.0,0,7.5125,Dropout,0.06970000000000001,LOW
0,1,6,10,6,6.5,0,0,0.6,6,19,5,6.5,0,1,0.2632,1,6.5,Graduate,0.272304,MEDIUM
0,1,7,8,7,7.39375,0,0,0.875,8,8,8,7.93125,0,0,1.0,0,7.6625,Graduate,0.0661,LOW
0,1,7,7,7,6.85,0,0,1.0,8,9,7,7.335714285714287,0,1,0.7778,1,7.0929,Graduate,0.1619864,LOW
0,1,7,7,7,6.247857142857143,0,0,1.0,8,9,7,6.121428571428572,0,1,0.7778,1,6.1846,Dropout,0.1837856,MEDIUM
0,1,7,7,6,7.283333333333334,0,1,0.8571,7,7,6,7.283333333333334,0,1,0.8571,2,7.2833,Graduate,0.14806480000000002,LOW
1,0,5,5,5,5.6,0,0,1.0,5,5,4,5.625,0,1,0.8,1,5.6125,Dropout,0.2913,MEDIUM
0,1,8,8,7,6.342857142857142,0,1,0.875,8,8,7,6.342857142857142,0,1,0.875,2,6.3429,Graduate,0.1677704,LOW
1,0,9,12,7,6.785714285714286,0,2,0.5833,9,14,4,6.625,0,5,0.2857,7,6.7054,Dropout,0.5390704000000001,HIGH
0,1,6,0,0,0.0,0,6,0.0,6,0,0,0.0,0,6,0.0,12,0.0,Dropout,0.7,HIGH
0,1,6,8,5,5.5,0,1,0.625,6,7,6,5.583333333333333,0,0,0.8571,1,5.5417,Graduate,0.1784312,MEDIUM
0,1,8,8,8,7.2225,0,0,1.0,8,8,8,7.2225,0,0,1.0,0,7.2225,Graduate,0.06665999999999998,LOW
1,1,6,9,5,6.8,0,1,0.5556,6,10,4,5.875,0,2,0.4,3,6.3375,Enrolled,0.39257200000000003,HIGH
1,0,12,12,11,7.0,0,1,0.9167,10,11,8,7.3125,0,2,0.7273,3,7.1562,Dropout,0.3246112,MEDIUM
0,1,7,7,6,6.708333333333333,0,1,0.8571,7,7,6,6.708333333333333,0,1,0.8571,2,6.7083,Graduate,0.1618648,LOW
0,1,5,8,5,6.166666666666667,2,0,0.625,5,7,5,5.7,0,0,0.7143,0,5.9333,Graduate,0.1504568,LOW
0,1,7,8,7,6.55,0,0,0.875,8,8,8,7.40625,0,0,1.0,0,6.9781,Graduate,0.08252559999999999,LOW
0,1,6,9,4,6.6,0,2,0.4444,6,10,5,6.4,0,1,0.5,3,6.5,Graduate,0.258448,MEDIUM
0,1,8,8,8,7.375,0,0,1.0,8,8,8,7.375,0,0,1.0,0,7.375,Graduate,0.06299999999999999,LOW
0,1,6,7,6,6.571428571428571,0,0,0.8571,6,6,6,7.166666666666667,0,0,1.0,0,6.869,Graduate,0.08657600000000001,LOW
0,1,6,9,4,6.25,0,2,0.4444,6,9,5,6.25,0,1,0.5556,3,6.25,Enrolled,0.26,MEDIUM
0,1,5,6,4,6.875,0,1,0.6667,5,8,5,7.428571428571429,0,0,0.625,1,7.1518,Graduate,0.1633608,LOW
0,1,6,11,5,6.2,0,1,0.4545,6,7,6,6.5,0,0,0.8571,1,6.35,Graduate,0.172672,MEDIUM
0,1,6,6,6,6.666666666666667,0,0,1.0,6,6,6,6.0,0,0,1.0,0,6.3333,Graduate,0.08800079999999999,LOW
0,0,11,11,11,5.863636363636364,0,0,1.0,8,8,8,6.0,0,0,1.0,0,5.9318,Dropout,0.1976368,MEDIUM
0,1,6,8,4,6.25,0,2,0.5,6,11,1,7.0,0,5,0.0909,7,6.625,Dropout,0.485548,HIGH
1,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout,1.0,HIGH
0,1,7,8,6,6.766666666666666,0,1,0.75,8,9,7,6.807142857142857,0,1,0.7778,2,6.7869,Graduate,0.1748904,MEDIUM
0,1,6,6,6,6.583333333333333,0,0,1.0,6,6,6,6.333333333333333,0,0,1.0,0,6.4583,Graduate,0.0850008,LOW
0,1,6,9,5,6.6,0,1,0.5556,6,8,5,5.5,0,1,0.625,2,6.05,Graduate,0.22035200000000002,MEDIUM
0,1,6,7,5,6.1,0,1,0.7143,6,7,4,6.3,0,2,0.5714,3,6.2,Enrolled,0.266924,MEDIUM
0,1,7,7,7,6.714285714285714,0,0,1.0,7,7,7,7.428571428571429,0,0,1.0,0,7.0714,Graduate,0.07028640000000001,LOW
0,1,6,8,6,6.357142857142857,1,0,0.75,6,8,6,6.3125,0,0,0.75,0,6.3348,Graduate,0.1279648,LOW
0,1,6,0,0,0.0,0,6,0.0,6,0,0,0.0,0,6,0.0,12,0.0,Dropout,0.7,HIGH
0,1,6,6,6,6.833333333333333,0,0,1.0,6,9,6,6.833333333333333,0,0,0.6667,0,6.8333,Graduate,0.1693248,LOW
1,1,6,6,5,5.5,0,1,0.8333,6,6,6,6.583333333333333,0,0,1.0,1,6.0417,Graduate,0.23833520000000002,MEDIUM
0,1,7,11,5,5.7,0,2,0.4545,7,9,6,6.666666666666667,0,1,0.6667,3,6.1833,Enrolled,0.2519048,MEDIUM
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Enrolled,1.0,HIGH
0,1,5,7,4,6.0,0,1,0.5714,5,6,5,6.0,0,0,0.8333,1,6.0,Graduate,0.173624,MEDIUM
0,1,6,6,0,0.0,0,6,0.0,6,0,0,0.0,0,6,0.0,12,0.0,Dropout,0.7,HIGH
0,1,6,14,5,5.5,0,1,0.3571,6,6,6,5.833333333333333,0,0,1.0,1,5.6667,Graduate,0.1854312,MEDIUM
0,1,6,12,5,6.0,0,1,0.4167,6,8,6,5.785714285714286,0,0,0.75,1,5.8929,Dropout,0.1952344,MEDIUM
0,1,7,7,7,6.654285714285714,0,0,1.0,8,10,8,6.275,0,0,0.8,0,6.4646,Graduate,0.14084959999999996,LOW
1,0,6,8,3,6.833333333333333,0,3,0.375,6,7,3,5.333333333333333,0,3,0.4286,6,6.0833,Dropout,0.46971280000000004,HIGH
1,0,6,6,0,0.0,0,6,0.0,6,9,0,0.0,0,6,0.0,12,0.0,Dropout,0.7999999999999999,HIGH
0,1,6,10,5,6.1,0,1,0.5,6,8,4,5.625,0,2,0.5,3,5.8625,Graduate,0.2693,MEDIUM
0,1,6,7,6,6.333333333333333,0,0,0.8571,6,6,6,6.416666666666667,0,0,1.0,0,6.375,Graduate,0.09843200000000002,LOW
0,1,8,8,8,7.035625,0,0,1.0,8,8,8,7.035625,0,0,1.0,0,7.0356,Graduate,0.07114560000000002,LOW
0,1,5,14,4,7.125,3,1,0.2857,5,9,5,6.6,4,0,0.5556,1,6.8625,Dropout,0.197996,MEDIUM
0,0,6,0,0,0.0,0,6,0.0,2,2,0,0.0,2,2,0.0,8,0.0,Dropout,0.74,HIGH
0,1,6,10,3,6.0,0,3,0.3,6,8,4,5.125,0,2,0.5,5,5.5625,Enrolled,0.35250000000000004,MEDIUM
0,1,10,18,6,5.583333333333333,2,4,0.3333,10,16,7,5.285714285714286,0,3,0.4375,7,5.4345,Enrolled,0.41790800000000006,HIGH
0,1,6,12,2,6.5,0,4,0.1667,6,8,5,5.8,0,1,0.625,5,6.15,Graduate,0.33906400000000003,MEDIUM
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout,1.0,HIGH
0,1,8,8,7,7.450714285714286,1,1,0.875,8,8,7,7.450714285714286,1,1,0.875,2,7.4507,Dropout,0.1411832,LOW
1,1,7,8,7,6.325,0,0,0.875,8,9,8,6.222777777777777,0,0,0.8889,0,6.2739,Graduate,0.2083144,MEDIUM
0,0,12,12,7,5.5,0,5,0.5833,5,5,5,5.3,0,0,1.0,5,5.4,Dropout,0.393736,HIGH
0,1,5,7,4,6.2,0,1,0.5714,5,9,5,6.333333333333333,0,0,0.5556,1,6.2667,Graduate,0.1925992,MEDIUM
0,1,6,7,6,6.0,0,0,0.8571,6,7,6,6.333333333333333,0,0,0.8571,0,6.1667,Graduate,0.11486320000000001,LOW
0,1,7,8,7,6.067857142857143,0,0,0.875,8,10,7,6.664285714285714,0,1,0.7,1,6.3661,Graduate,0.1862136,MEDIUM
0,1,7,10,5,6.31,0,2,0.5,7,8,6,6.25,0,1,0.75,3,6.28,Enrolled,0.23928,MEDIUM
0,1,5,11,3,5.333333333333333,0,2,0.2727,5,11,3,5.666666666666667,0,2,0.2727,4,5.5,Enrolled,0.344368,MEDIUM
0,1,7,12,6,6.883333333333333,0,1,0.5,8,10,7,7.025714285714286,0,1,0.7,2,6.9545,Graduate,0.197092,MEDIUM
0,1,8,8,8,6.558125,0,0,1.0,8,8,8,6.558125,0,0,1.0,0,6.5581,Graduate,0.0826056,LOW
0,0,5,5,0,0.0,0,5,0.0,6,0,0,0.0,0,6,0.0,11,0.0,Dropout,0.7999999999999999,HIGH
0,1,7,9,6,6.35,0,1,0.6667,8,8,7,6.785714285714286,0,1,0.875,2,6.5679,Graduate,0.1790344,MEDIUM
0,1,7,11,7,5.928571428571429,0,0,0.6364,8,21,5,5.85,0,3,0.2381,3,5.8893,Enrolled,0.3583568,MEDIUM
0,1,7,7,6,6.166666666666667,0,1,0.8571,7,7,6,6.166666666666667,0,1,0.8571,2,6.1667,Graduate,0.1748632,MEDIUM
0,1,6,9,4,7.875,0,2,0.4444,6,10,5,8.2,0,1,0.5,3,8.0375,Enrolled,0.22154800000000002,MEDIUM
0,1,5,6,5,6.666666666666667,0,0,0.8333,5,6,5,6.6,0,0,0.8333,0,6.6333,Graduate,0.1074728,LOW
0,1,7,9,7,7.177777777777777,0,0,0.7778,8,8,8,6.746875,0,0,1.0,0,6.9623,Graduate,0.09068079999999999,LOW
1,1,6,8,6,6.5,0,0,0.75,6,11,5,6.5,0,1,0.4545,1,6.5,Graduate,0.33674000000000004,MEDIUM
0,1,6,6,6,6.416666666666667,0,0,1.0,6,6,6,6.75,0,0,1.0,0,6.5833,Graduate,0.08200079999999998,LOW
0,1,5,5,5,6.6,0,0,1.0,5,5,4,6.5,0,1,0.8,1,6.55,Graduate,0.1688,LOW
0,1,7,9,7,8.502777777777778,0,0,0.7778,8,9,8,8.291111111111112,0,0,0.8889,0,8.3969,Graduate,0.06513839999999997,LOW
1,0,6,8,5,5.3,0,1,0.625,6,8,5,5.5,0,1,0.625,2,5.4,Graduate,0.3304,MEDIUM
0,1,5,5,5,7.0,0,0,1.0,5,6,5,6.8,0,0,0.8333,0,6.9,Graduate,0.12107599999999999,LOW
0,1,8,8,7,6.057142857142857,0,1,0.875,8,8,7,6.057142857142857,0,1,0.875,2,6.0571,Graduate,0.1746296,MEDIUM
0,1,8,8,8,6.529375,0,0,1.0,8,8,8,6.529375,0,0,1.0,0,6.5294,Graduate,0.0832944,LOW
0,1,8,8,7,6.642857142857143,0,1,0.875,8,8,7,6.642857142857143,0,1,0.875,2,6.6429,Graduate,0.1605704,LOW
0,1,5,9,4,5.5,0,1,0.4444,5,8,3,5.333333333333333,0,2,0.375,3,5.4167,Enrolled,0.3083272,MEDIUM
0,1,7,7,7,7.035714285714286,0,0,1.0,8,8,8,7.58125,0,0,1.0,0,7.3085,Graduate,0.064596,LOW
0,0,6,0,0,0.0,0,6,0.0,6,0,0,0.0,0,6,0.0,12,0.0,Dropout,0.7999999999999999,HIGH
0,0,9,9,4,5.625,0,5,0.4444,10,12,3,5.5,0,7,0.25,12,5.5625,Dropout,0.649828,HIGH
0,1,6,6,6,7.0,0,0,1.0,6,8,6,6.8125,0,0,0.75,0,6.9062,Graduate,0.14425120000000002,LOW
0,1,6,8,6,6.083333333333333,0,0,0.75,6,11,3,5.833333333333333,0,3,0.2727,3,5.9583,Dropout,0.3606448,MEDIUM
0,1,8,8,7,6.648571428571428,0,1,0.875,8,8,7,6.648571428571428,0,1,0.875,2,6.6486,Graduate,0.1604336,LOW
0,1,6,14,6,6.961538461538462,0,0,0.4286,6,9,6,7.125,0,0,0.6667,0,7.0433,Graduate,0.14333680000000001,LOW
0,1,7,11,7,6.685,0,0,0.6364,8,13,7,6.416666666666667,0,1,0.5385,1,6.5508,Graduate,0.1983688,MEDIUM
0,1,5,5,5,6.2,0,0,1.0,5,8,3,5.5,0,2,0.375,2,5.85,Enrolled,0.3346,MEDIUM
0,1,5,5,4,7.5,0,1,0.8,5,5,4,6.875,0,1,0.8,2,7.1875,Dropout,0.15949999999999998,LOW
1,1,6,6,6,6.666666666666667,0,0,1.0,6,7,6,6.285714285714286,0,0,0.8571,0,6.4762,Graduate,0.22458319999999998,MEDIUM
0,1,5,8,3,6.0,0,2,0.375,5,9,4,6.3125,0,1,0.4444,3,6.1562,Enrolled,0.2766992,MEDIUM
0,1,6,7,5,6.7,0,1,0.7143,6,9,5,6.1,0,1,0.5556,2,6.4,Graduate,0.23654800000000004,MEDIUM
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Enrolled,1.0,HIGH
0,1,5,9,4,5.75,0,1,0.4444,5,5,5,5.7,0,0,1.0,1,5.725,Graduate,0.17704800000000004,MEDIUM
0,1,7,12,6,6.0,0,1,0.5,7,11,6,6.083333333333333,0,1,0.5455,2,6.0417,Enrolled,0.2313592,MEDIUM
0,1,8,8,7,6.742857142857142,0,1,0.875,8,8,7,6.742857142857142,0,1,0.875,2,6.7429,Graduate,0.15817040000000002,LOW
0,1,6,6,6,6.0,0,0,1.0,6,8,6,5.642857142857143,0,0,0.75,0,5.8214,Graduate,0.1702864,MEDIUM
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout,1.0,HIGH
0,1,5,7,3,5.166666666666667,0,2,0.4286,5,11,3,7.214285714285714,0,2,0.2727,4,6.1905,Enrolled,0.34650400000000003,MEDIUM
0,1,7,10,5,6.47,0,2,0.5,7,7,5,6.88,0,2,0.7143,4,6.675,Enrolled,0.262656,MEDIUM
0,1,8,11,7,6.629285714285714,0,1,0.6364,8,11,7,6.629285714285714,0,1,0.6364,2,6.6293,Graduate,0.1990728,MEDIUM
0,1,5,9,4,6.125,0,1,0.4444,5,10,4,6.0,0,1,0.4,2,6.0625,Enrolled,0.255828,MEDIUM
0,0,6,9,3,5.833333333333333,0,3,0.3333,6,15,1,5.0,0,5,0.0667,8,5.4167,Dropout,0.6313192000000001,HIGH
0,1,6,7,6,6.785714285714286,0,0,0.8571,6,6,6,6.25,0,0,1.0,0,6.5179,Graduate,0.0950024,LOW
0,1,6,9,5,5.9,0,1,0.5556,6,9,5,5.916666666666667,0,1,0.5556,2,5.9083,Graduate,0.22930480000000003,MEDIUM
0,1,5,7,5,7.1,0,0,0.7143,5,7,5,6.642857142857143,0,0,0.7143,0,6.8714,Graduate,0.12079839999999997,LOW
0,1,5,8,5,5.5,0,0,0.625,5,6,5,5.9,1,0,0.8333,0,5.7,Graduate,0.146536,LOW
0,1,7,16,4,6.8125,0,3,0.25,7,8,7,6.31875,0,0,0.875,3,6.5656,Enrolled,0.2424256,MEDIUM
0,1,8,8,7,7.326428571428571,0,1,0.875,8,8,7,7.326428571428571,0,1,0.875,2,7.3264,Graduate,0.14416640000000003,LOW
0,1,6,9,6,5.666666666666667,0,0,0.6667,6,6,6,5.666666666666667,0,0,1.0,0,5.6667,Graduate,0.1306632,LOW
1,0,7,12,4,6.85,0,3,0.3333,7,7,0,0.0,0,7,0.0,10,3.425,Dropout,0.757796,HIGH
0,1,11,11,11,6.863636363636364,0,0,1.0,8,8,8,7.375,0,0,1.0,0,7.1193,Graduate,0.06913680000000001,LOW
0,1,7,9,7,5.875,0,0,0.7778,8,12,7,5.571428571428571,0,1,0.5833,1,5.7232,Dropout,0.2226552,MEDIUM
0,1,6,9,6,6.166666666666667,0,0,0.6667,6,11,5,6.5,0,1,0.4545,1,6.3333,Graduate,0.23074479999999997,MEDIUM
0,1,6,6,6,7.0,0,0,1.0,6,7,6,6.928571428571429,0,0,0.8571,0,6.9643,Dropout,0.11286880000000002,LOW
0,1,5,7,4,5.75,0,1,0.5714,5,6,4,5.875,0,1,0.6667,2,5.8125,Graduate,0.221452,MEDIUM
0,1,5,6,5,5.6,0,0,0.8333,5,5,5,6.6,0,0,1.0,0,6.1,Graduate,0.10693600000000002,LOW
0,1,8,8,7,7.535,0,1,0.875,8,8,7,7.535,0,1,0.875,2,7.535,Graduate,0.13916,LOW
0,1,5,6,1,5.0,0,4,0.1667,5,7,1,6.0,0,4,0.1429,8,5.5,Dropout,0.487992,HIGH
0,1,5,5,4,6.0,0,1,0.8,5,6,5,6.333333333333333,0,0,0.8333,1,6.1667,Enrolled,0.1513352,LOW
0,1,6,11,4,6.5,0,2,0.3636,6,11,4,6.3,0,2,0.3636,4,6.4,Graduate,0.30822400000000005,MEDIUM
0,1,6,7,4,5.5,0,2,0.5714,6,7,3,5.625,0,3,0.4286,5,5.5625,Dropout,0.36506000000000005,MEDIUM
0,1,6,8,6,6.785714285714286,0,0,0.75,6,11,5,6.083333333333333,0,1,0.4545,1,6.4345,Graduate,0.23831200000000002,MEDIUM
0,1,6,7,5,7.3,0,1,0.7143,6,6,5,7.1,0,1,0.8333,2,7.2,Graduate,0.16339199999999998,LOW
1,1,7,13,3,5.916666666666667,0,4,0.2308,7,14,2,5.0,0,5,0.1429,9,5.4583,Dropout,0.6266848,HIGH
0,1,7,11,7,6.3125,0,0,0.6364,8,11,8,6.25625,0,0,0.7273,0,6.2844,Graduate,0.14007840000000002,LOW
0,1,7,12,4,5.75,0,3,0.3333,7,14,3,6.166666666666667,0,4,0.2143,7,5.9583,Dropout,0.44699279999999997,HIGH
0,1,5,8,4,6.625,1,1,0.5,5,10,4,5.25,0,1,0.4,2,5.9375,Graduate,0.2655,MEDIUM
0,1,7,9,7,6.303125,0,0,0.7778,8,12,6,5.95,0,2,0.5,2,6.1266,Graduate,0.2662976,MEDIUM
1,0,10,15,8,6.875,0,2,0.5333,9,17,5,6.6,0,4,0.2941,6,6.7375,Dropout,0.49994800000000006,HIGH
0,1,7,10,6,6.799166666666667,0,1,0.6,8,11,6,5.966666666666666,0,2,0.5455,3,6.3829,Enrolled,0.25607040000000003,MEDIUM
0,1,6,11,5,5.571428571428571,0,1,0.4545,6,8,6,6.142857142857143,0,0,0.75,1,5.8571,Graduate,0.19306960000000004,MEDIUM
0,1,11,11,11,6.35,0,0,1.0,10,12,10,6.48409090909091,0,0,0.8333,0,6.417,Enrolled,0.132668,LOW
0,1,5,9,1,5.0,0,4,0.1111,5,10,1,5.5,0,4,0.1,8,5.25,Dropout,0.49933199999999994,HIGH
1,1,6,8,6,5.833333333333333,0,0,0.75,6,10,4,5.75,0,2,0.4,2,5.7917,Graduate,0.3989992,HIGH
0,1,6,8,6,7.0,0,0,0.75,6,7,6,6.571428571428571,0,0,0.8571,0,6.7857,Graduate,0.10857520000000001,LOW
0,1,5,9,0,0.0,4,5,0.0,5,9,0,0.0,3,5,0.0,10,0.0,Dropout,0.7,HIGH
0,1,8,9,7,6.020714285714285,0,1,0.7778,8,9,7,6.020714285714285,0,1,0.7778,2,6.0207,Graduate,0.1910552,MEDIUM
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate,1.0,HIGH
0,1,13,14,13,6.884615384615385,0,0,0.9286,12,16,12,7.291666666666667,0,0,0.75,0,7.0881,Graduate,0.13131760000000003,LOW
0,1,18,20,18,7.722222222222222,0,0,0.9,13,13,13,7.653846153846154,0,0,1.0,0,7.688,Graduate,0.06348800000000003,LOW
0,1,7,9,6,5.75,0,1,0.6667,7,8,7,6.357142857142857,0,0,0.875,1,6.0536,Enrolled,0.16137759999999998,LOW
0,0,3,3,2,5.0,0,1,0.6667,6,0,0,0.0,0,6,0.0,7,2.5,Dropout,0.730004,HIGH
0,1,6,8,4,6.125,0,2,0.5,6,13,3,5.166666666666667,0,3,0.2308,5,5.6458,Dropout,0.40987679999999993,HIGH
0,0,6,6,6,7.25,0,0,1.0,6,6,6,7.583333333333333,0,0,1.0,0,7.4167,Graduate,0.1619992,LOW
0,1,6,7,6,7.785714285714286,0,0,0.8571,6,8,6,8.1875,0,0,0.75,0,7.9866,Graduate,0.10117359999999999,LOW
0,1,6,7,6,7.785714285714286,0,0,0.8571,6,7,6,7.357142857142857,0,0,0.8571,0,7.5714,Graduate,0.08115040000000003,LOW
0,1,6,8,5,6.9,0,1,0.625,6,7,6,6.083333333333333,0,0,0.8571,1,6.4917,Graduate,0.1556312,LOW
1,0,5,8,3,5.333333333333333,0,2,0.375,5,14,2,7.4,0,3,0.1429,5,6.3667,Dropout,0.5021872000000001,HIGH
1,1,6,8,5,5.8,0,1,0.625,6,8,4,5.875,0,2,0.5,3,5.8375,Graduate,0.3849,HIGH
0,0,6,11,1,6.5,0,5,0.0909,6,12,0,0.0,0,6,0.0,11,3.25,Dropout,0.732908,HIGH
0,1,5,9,3,6.0,0,2,0.3333,5,11,4,6.8125,0,1,0.3636,3,6.4062,Graduate,0.2804992,MEDIUM
1,1,14,14,12,6.166666666666667,2,2,0.8571,14,14,12,6.166666666666667,2,2,0.8571,4,6.1667,Graduate,0.3348632,MEDIUM
1,1,6,10,6,6.4375,0,0,0.6,6,12,6,6.45,0,0,0.5,0,6.4437,Enrolled,0.2773512,MEDIUM
0,0,6,12,1,5.5,0,5,0.0833,6,0,0,0.0,0,6,0.0,11,2.75,Dropout,0.7439960000000001,HIGH
1,0,6,10,4,6.125,0,2,0.4,6,13,4,5.25,0,2,0.3077,4,5.6875,Dropout,0.44534399999999996,HIGH
0,0,7,7,0,0.0,7,7,0.0,8,8,0,0.0,7,8,0.0,15,0.0,Dropout,0.7999999999999999,HIGH
0,1,6,11,4,5.375,0,2,0.3636,6,13,5,5.75,0,1,0.3846,3,5.5625,Enrolled,0.296644,MEDIUM
0,1,8,9,8,6.815,1,0,0.8889,8,9,8,6.815,1,0,0.8889,0,6.815,Graduate,0.094216,LOW
0,1,5,8,3,6.5,0,2,0.375,5,7,4,5.75,1,1,0.5714,3,6.125,Graduate,0.26728799999999997,MEDIUM
0,1,7,9,6,6.766666666666666,0,1,0.6667,7,7,7,6.114285714285714,0,0,1.0,1,6.4405,Enrolled,0.142092,LOW
0,1,7,7,7,8.45,0,0,1.0,8,9,8,8.18888888888889,0,0,0.8889,0,8.3194,Graduate,0.07144239999999999,LOW
0,1,6,10,5,6.0,0,1,0.5,6,11,4,6.0,0,2,0.3636,3,6.0,Graduate,0.3041920000000001,MEDIUM
0,1,6,6,6,6.25,0,0,1.0,6,7,6,6.642857142857143,0,0,0.8571,0,6.4464,Graduate,0.12529840000000003,LOW
0,1,8,8,7,6.382142857142857,0,1,0.875,8,8,7,6.382142857142857,0,1,0.875,2,6.3821,Graduate,0.1668296,LOW
0,1,5,8,5,6.875,0,0,0.625,5,6,5,6.083333333333333,0,0,0.8333,0,6.4792,Graduate,0.1278352,LOW
1,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout,1.0,HIGH
0,1,7,7,7,7.302142857142856,0,0,1.0,8,9,8,7.841666666666665,0,0,0.8889,0,7.5719,Graduate,0.0893824,LOW
1,0,5,7,0,0.0,0,5,0.0,5,7,0,0.0,0,5,0.0,10,0.0,Dropout,0.7999999999999999,HIGH
1,1,6,9,5,6.916666666666667,0,1,0.5556,6,7,6,6.25,0,0,0.8571,1,6.5833,Graduate,0.2589848,MEDIUM
0,1,8,8,8,6.788125,0,0,1.0,8,8,8,6.788125,0,0,1.0,0,6.7881,Graduate,0.07708559999999999,LOW
0,1,6,7,6,7.571428571428571,0,0,0.8571,6,6,6,7.916666666666667,0,0,1.0,0,7.744,Graduate,0.06557600000000001,LOW
0,1,5,8,3,5.333333333333333,0,2,0.375,5,8,5,5.8,0,0,0.625,2,5.5667,Graduate,0.2463992,MEDIUM
